productID,category ,general,bath,glass,carpet,vacuum,manufacturer,product,website,fragrance,dilution,information,GsCertified,EcCertified,CarpetStyle
2736,Floor Finish Stripper,,,,,,State Chemical Mfg./ Division of State Industrial Products Corp.,State Chemical Thick Strip Floor Stripper,www.statechemical.com/home.asp,No,,,,,
2737,Floor Finish,,,,,,State Chemical Mfg./ Division of State Industrial Products Corp.,State Chemical Ultra High Speed Floor Finish,www.statechemical.com/home.asp,No,,,,,
2738,Cleaning,,,,,,PortionPac Chemical Corporation,SteamPac Carpet Extraction Detergent,www.portionpaccorp.com,Yes,"1:192,",Cold Water,Green Seal®,,
2739,Hand Soaps,,,,,,"Stockhausen, Inc. / STOKO Skin Care",STOKO Blue Force Medium to Heavy-duty Hand Cleanser,www.stokoskincare.com,Yes,,,Green Seal®,,Silver Level
2740,Hand Soaps,,,,,,"Stockhausen, Inc. / STOKO Skin Care","STOKO Refresh Hand, Hair & Body Foam for 4 in1",www.stokoskincare.com,No,,,Green Seal®,,Bronze Level
2741,Hand Soaps,,,,,,"Stockhausen, Inc. / STOKO Skin Care",Stoko Refresh Lotion Foam Soap,www.stokoskincare.com,Yes,,,Green Seal®,,Silver Level
2742,Hand Soaps,,,,,,"Stockhausen, Inc. / STOKO Skin Care",STOKO Refresh Mild Liquid Handwash,www.stokoskincare.com,No,,,Green Seal®,,Bronze Level
2743,Hand Soaps,,,,,,"Stockhausen, Inc. / STOKO Skin Care",Stoko Refresh Moisturizing Countertop Foam,www.stokoskincare.com,Yes,,,Green Seal®,,Bronze Level
2744,Hand Soaps,,,,,,"Stockhausen, Inc. / STOKO Skin Care",STOKO Refresh Moisturizing Foam Handwash for 4 in 1,www.stokoskincare.com,No,,,Green Seal®,,Bronze Level
2745,Hand Soaps,,,,,,"Stockhausen, Inc. / STOKO Skin Care",STOKO Refresh Sensitive Skin Foam Handwash for 4 in 1,www.stokoskincare.com,No,,,Green Seal®,,Bronze Level
2746,Cleaning,General,,,,,Core Products Company,Stone Logix Neutral Cleaner,www.coreproductsco.com/,Yes,,Toilet Bowl Cleaner,Green Seal®,,
2747,Cleaning,General,,,,,"Twi-Laq Industries, Inc.",Sun Glo Cherry Rain Environmentally Responsible Neutral Free Rinse Cleaner,www.twi-laq.com/,Yes,"1:64,",,Green Seal®,,
2748,Cleaning,General,,,,,"Twi-Laq Industries, Inc.",Sun Glo Lemon Rain Environmentally Responsible Neutral Free Rinse Cleaner,www.twi-laq.com/,Yes,"1:64,",,Green Seal®,,
2749,Cleaning,General,,,,,"Twi-Laq Industries, Inc.",Sun Glo Sassafras Environmentally Responsible Deoderizing Neutral Cleaner,www.twi-laq.com/,Yes,"1:64,",,Green Seal®,,
2750,Floor Finish,,,,,,"Twi-Laq Industries, Inc.",Sun-Glo Acrylic Floor Sealer,www.twi-laq.com/twilaq/default.htm,No,,,,,
2751,Floor Finish Stripper,,,,,,"Twi-Laq Industries, Inc.",Sun-Glo Clear Stripper Concentrate,www.twi-laq.com/twilaq/default.htm,No,,,,,
2752,Floor Finish Stripper,,,,,,"Twi-Laq Industries, Inc.",Sun-Glo Hot Stripper,www.twi-laq.com/twilaq/default.htm,No,,,,,
2753,Floor Finish,,,,,,"Twi-Laq Industries, Inc.",Sun-Glo Millennium EXP Floor Finish,www.twi-laq.com/twilaq/default.htm,No,,,,,
2754,Floor Finish,,,,,,"Twi-Laq Industries, Inc.",Sun-Glo Promise Floor Finish,www.twi-laq.com/twilaq/default.htm,No,,,,,
2755,Cleaning,General,,,,,"Twi-Laq Industries, Inc.",Sun-Glo Summer Rain Environmentally Responsible Neutral Free Rinse Cleaner,www.twi-laq.com/,No,,Product tested at concentrate level,Green Seal®,,
2756,Floor Finish,,,,,,"Twi-Laq Industries, Inc.",Sun-Glo Sunshine Floor Finish,www.Twi-laq.com,No,,,,,
2757,Hand Soaps,,,,,,Zep Inc.,Sunburst Hand Soap,www.zep.com,Yes,,,Green Seal®,,Bronze Level
2758,Vacuum Cleaners,,,,,Commercial Backpack,ProTeam Inc.,Super Coach Pro 10,,No,,Micro Lined Inner Bag,,,
2759,Vacuum Cleaners,,,,,Commercial Backpack,ProTeam Inc.,Super Coach Pro 10,,No,,Micro Lined Inner Bag,,,
2760,Vacuum Cleaners,,,,,Commercial Backpack,ProTeam Inc.,Super Coach Pro 6,,No,,Micro Lined Inner Bag,,,
2761,Vacuum Cleaners,,,,,Commercial Backpack,ProTeam Inc.,Super Coach Pro 6,,No,,Micro Lined Inner Bag,,,
2762,Cleaning,General,,,,,Lord & Partners Ltd.,Super Green All Purpose Cleaner & Degreaser,www.choisy.com/,No,,,,ECOLOGO®,
2763,Cleaning,General,Bath,Glass,Carpet,,"Cleanline Products, Inc.",Super H2O2 Citrus Concentrate,www.cleanlineproducts.com/,No,,,Green Seal®,,
2764,Vacuum Cleaners,,,,,Commercial Backpack,ProTeam Inc.,Super HalfVac ,www.pro-team.com,No,,"Hepa, Micro-Lined Inner Bag",,,Bronze Level
2765,Vacuum Cleaners,,,,,Commercial Backpack,ProTeam Inc.,Super HalfVac HEPA,,No,,Micro Lined Inner Bag,,,
2766,Cleaning,General,,,,,Ultra Chem Labs,Super Heavy Duty Degreaser,ultrachemlabs.com/,No,,,Green Seal®,,
2767,Vacuum Cleaners,,,,,Commercial Backpack,Mosquito,Super Mosquito HEPA,,No,,Micro Lined Paper Inner Bag,,,
2768,Floor Finish Stripper,,,,,,"Essential Industries, Inc.",Super Stripper,www.essind.com/FloorCare/02900FX.htm,No,,,,,
2769,Cleaning,General,,,,,SafeWash Technologies ,SUPERCLEAN  General Cleaner/Degreaser,www.safewashtech.com/,No,,,,ECOLOGO®,
2770,Cleaning,General,Bath,Glass,,,Hillyard Industries,Suprox Peroxide Cleaner No. 704,www.hillyard.com/Pages/default.aspx,Yes,1:26; 1:128,Toilet Bowl Cleaner,Green Seal®,,
2771,Cleaning,General,,,,,U S Chemical,Surety All Purpose Cleaner,www.uschemical.com/,No,"1:128, 1:64, 1:32",,Green Seal®,,
2772,Cleaning,,,Glass,,,U S Chemical,Surety Glass & Surface Cleaner,www.uschemical.com/,No,,,Green Seal®,,
2773,Cleaning,General,,,,,U S Chemical,Surety MixMate All Purpose Cleaner,www.uschemical.com/,No,"1:128, 1:64, 1:32",,Green Seal®,,
2774,Cleaning,General,,,,,U S Chemical,Surety Neutral Cleaner,www.uschemical.com/,Yes,,,Green Seal®,,
2775,Cleaning,,,Glass,,,U S Chemical,Surety OneShot Glass & Surface Cleaner,www.uschemical.com/,No,,,Green Seal®,,
2776,Cleaning,General,,,,,U S Chemical,Surety OneShot Hydrogen Peroxide General Purpose Cleaner,www.uschemical.com/,Yes,,,Green Seal®,,
2777,Cleaning,General,,,,,U S Chemical,Surety OneShot Neutral Cleaner,www.uschemical.com/,Yes,,,Green Seal®,,
2778,Cleaning,,Bath,,,,U S Chemical,Surety Tub & Tile Cleaner,www.uschemical.com/,Yes,,,Green Seal®,,Bronze Level
2779,Cleaning,,,Glass,,,"Staples Contract & Commercial, Inc.",Sustainable Earth 61 Glass Cleaner Concentrate,www.staplesadvantage.com/SuperCategory?name=guest-homepage,No,"1:128,",,Green Seal®,,
2780,Cleaning,General,Bath,Glass,,,"Staples Contract & Commercial, Inc.",Sustainable Earth 64 Neutral Multi-Use Cleaner,www.staplesadvantage.com/SuperCategory?name=guest-homepage,Yes,"1:256,",,Green Seal®,,
2781,Cleaning,General,Bath,Glass,,,"Staples Contract & Commercial, Inc.",Sustainable Earth 65 Heavy Duty General-Purpose Cleaner,www.staplesadvantage.com/SuperCategory?name=guest-homepage,Yes,"1:256,",,Green Seal®,,
2782,Cleaning,General,Bath,Glass,,,"Staples Contract & Commercial, Inc.",Sustainable Earth 70 Washroom Cleaner,www.staplesadvantage.com/SuperCategory?name=guest-homepage,Yes,"1:128,",,Green Seal®,,
2783,Cleaning,General,Bath,Glass,,,"Staples Contract & Commercial, Inc.",Sustainable Earth by Staples ? No. 65 Heavy Duty General Purpose Cleaner,,Yes,"1:128,",,Green Seal®,,
2784,Vacuum Cleaners,,,,,Commercial Wide Area,Mastercraft Industries,SV240P Upright Wide Area 24? 115V Disposable paper bag and cloth outer bag.,,No,,,,,
2785,Vacuum Cleaners,,,,,Commercial Wide Area,Mastercraft Industries,SV280P Upright Wide Area 28? 115V Disposable paper bag and cloth outer bag.,,No,,,,,
2786,Hand Soaps,,,,,,Epic Industries,Swell Foaming Luxury Hand Soap,www.epicindustries.com,Yes,,,Green Seal®,,Bronze Level
2787,Hand Soaps,,,,,,Swish,Swish Clean & Green Deodorant Lotion Soap,www.swish.ca,Yes,,,,ECOLOGO®,
2788,Cleaning,General,,,,,Charlotte Products,Swish Degreaser ,charlotteproducts.com/,No,15-60ml/L ,,,ECOLOGO®,Bronze Level
2789,Hand Soaps,,,,,,Swish,Swish Green and Clean Foaming Hand Soap,www.swish.ca,No,,,,ECOLOGO®,
2790,Hand Soaps,,,,,,Buckeye International,Symmetry Green Certified Foaming Handwash,www.buckeyeinternational.com/,Yes,,,Green Seal®,,
2791,Hand Soaps,,,,,,Buckeye International ,Symmetry Green Certified Foaming Handwash Unscented,www.buckeyeinternational.com/,No,,,Green Seal®,,
2792,Hand Soaps,,,,,,Buckeye International,Symmetry Green Certified Lotion Hand Soap,www.buckeyeinternational.com/,Yes,,,Green Seal®,,
2793,Hand Soaps,,,,,,Buckeye International ,"Symmetry Hair, Hand and Body Foaming Wash",www.symmetrysoap.com ,No,,,Green Seal®,,Bronze Level
2794,Cleaning,General,,,,,Accuchem,SyncroSol SST-146,www.accuchem.ab.ca/,No,Various - see label,,,ECOLOGO®,
2795,Cleaning,,,,,,SYSCO,SYSCO Green Heavy Duty Degreaser,www.sysco.com/products/cleaning.asp,No,8-32 mL/1L (light),,,ECOLOGO®,
2796,Vacuum Cleaners,,,,,Commercial Canister,Dustbane Products Ltd,Targa 330 -- 28541 w/Eco Carpet Tool,www.ustbane.ca,No,,"Clean Air Paper Bag, LEED compliant, CSA approved",,,Bronze Level
2797,Vacuum Cleaners,,,,,Commercial Canister,Dustbane Products Ltd,"Targa 660 w/Eco Carpet Tool, ",www.ustbane.ca,No,,"Clean Air Paper Bag in dry filter, LEED Compliant",,,Bronze Level
2798,Vacuum Cleaners,,,,,Commercial Canister,Dustbane Products Ltd,Targa 990- 28543 w/Eco Carpet Tool,www.ustbane.ca,No,,"Clean Air Paper Bag in dry filter, LEED compliant",,,Bronze Level
2799,Vacuum Cleaners,,,,,Commercial Canister,Dustbane Products Ltd,Targa Enviro Vac w/Eco Carpet Tool,www.ustbane.ca,No,,"Clean Air Paper Bag in dry filter, LEED compliant",,,Bronze Level
2800,Vacuum Cleaners,,,,,Commercial Canister,Dustbane Products Ltd,Targa XL 12 28544 w/Eco Carpet Tool,www.ustbane.ca,No,,"Clean Air Paper Bag in dry filter, LEED compliant",,,Bronze Level
2801,Vacuum Cleaners,,,,,Commercial Canister,Dustbane Products Ltd,Targa XL 12 Dolly - 28545 w/Eco Carpet Tool,www.ustbane.ca,No,,"Clean Air Paper Bag in dry filter, LEED compliant",,,Bronze Level
2802,Vacuum Cleaners,,,,,Commercial Canister,Dustbane Products Ltd,Targa XL 18 - 28546 w/Eco Carpet Tool,www.ustbane.ca,No,,"Clean Air Paper Bag in dry filter, LEED compliant",,,Bronze Level
2803,Vacuum Cleaners,,,,,Commercial Canister,Dustbane Products Ltd,Targa XL 18 Tip and Pour 28547 w/Eco Cleaning Tool,www.ustbane.ca,No,,"Clean Air Paper Bag in dry filter, LEED compliant",,,Bronze Level
2804,Vacuum Cleaners,,,,,Commercial Upright,Diversey ,Task!  Jet 50 No. 7516264 ,www.diversey.com,No,,Paper Dust Bag No 8502160,,,Bronze Level
2805,Vacuum Cleaners,,,,,Commercial Canister,Diversey ,Task!  Vento 15 No. 7514415,www.diversey.com,No,,"Power head, disposable fleece dust bag, ",,,Bronze Level
2806,Vacuum Cleaners,,,,,Commercial Upright,Diversey ,TaskI Jet 38 No. 7516263,www.diversey.com,No,,Paper dust bag No. 8502160,,,Bronze Level
2807,Cleaning,,Bath,,,,Johnson Diversey,Taski Tub & Tile Cleaner,www.johnsondiversey.com/,Yes,,,Green Seal®,,
2808,Hand Soaps,,,,,,Technical Concepts,TC Enriched Foam Free ‘n Clean Lotion Soap,www.technicalconcepts.com/,No,,,Green Seal®,,
2809,Hand Soaps,,,,,,Technical Concepts,TC Enriched Foam Lotion Soap with Moisturizers,www.technicalconcepts.com/,Yes,,,Green Seal®,,Bronze
2810,Hand Soaps,,,,,,Technical Concepts,TC Enriched Foam OneShot Free ‘n Clean Lotion Soap ,www.technicalconcepts.com/,No,,,Green Seal®,,Bronze Level
2811,Hand Soaps,,,,,,Technical Concepts,TC Enriched Foam OneShot Lotion Soap with Moisturizers,www.technicalconcepts.com/,Yes,,,Green Seal®,,Bronze Level
2812,Hand Soaps,,,,,,Rubbermaid Commercial Products,TC EnrichedFoam Hand Wash,www.rubbermaidcommercial.com,Yes,,,Green Seal®,,
2813,Hand Soaps,,,,,,Rubbermaid Commercial Products,TC EnrichedLotion Hand & Body Shampoo,www.rubbermaidcommercial.com,Yes,,,Green Seal®,,
2814,Hand Soaps,,,,,,Rubbermaid Commercial Products,TC EnrichedLotion Hand & Body Wash,www.rubbermaidcommercial.com,Yes,,,Green Seal®,,
2815,Hand Soaps,,,,,,Rubbermaid Commercial Products,TC EnrichedLotion Hand Cleaner,www.rubbermaidcommercial.com,Yes,,,Green Seal®,,
2816,Hand Soaps,,,,,,Technical Concepts,TC Spray Soap Lotion Soap with Moisturizers,www.technicalconcepts.com/,No,,,Green Seal®,,Silver Level
2817,Cleaning,General,Bath,,,,Buckeye International,Tenacity,www.buckeyeinternational.com/,No,,,Green Seal®,,
2818,Vacuum Cleaners,,,,,Commercial Upright,Tennant Co.,Tennant Lightweight V-LWU-13,www.tennantco.com,No,,,,,
2819,Vacuum Cleaners,,,,,Commercial Canister,Tennant Co.,Tennant V-3 11.6 qt RAL5021 wCT 194 tool,,No,,With type Micro-lined paper inner bag HEPA Inner F,,,
2820,Vacuum Cleaners,,,,,Commercial Canister,Tennant Co.,Tennant V-6 9.5 qt RAL5021 wCT 194 tool,,No,,With type Micro-lined paper inner bag HEPA Inner F,,,
2821,Vacuum Cleaners,,,,,Commercial Upright,Tennant Co.,"Tennant V-DMU-14 Type F Micro-fiber inner bag, HEPA outer filter",www.tennantco.com,No,,,,,
2822,Cleaning,,,Glass,,,Tennant Company,TennantTrue Cleaning Solutions General Purpose Cleaner,www.tennantco.com,No,,,Green Seal®,,
2824,Cleaning,,,Glass,,,Brulin & Company,TerraGreen Blue Glass Cleaner,www.brulin.com/,Yes,,,Green Seal®,,
2825,Cleaning,General,,,,,Brulin & Company,TerraGreen Degreaser,www.brulin.com/,Yes,"1:64, 1:32 to 1:64, 1:10 to 1:16",,Green Seal®,,
2826,Cleaning,General,,,,,Brulin & Company,TerraGreen Degreaser SC,www.brulin.com/,Yes,"1:128, 1:64, 1:20",,Green Seal®,,
2827,Cleaning,General,Bath,Glass,Carpet,,Brulin & Company,TerraGreen Hyper Maxx 2X Strength Citrus ,www.brulin.com/,No,,,Green Seal®,,
2828,Cleaning,General,Bath,Glass,,,Brulin & Company,Terragreen Hyper Maxx 4 Hydrogen Peroxide Cleaner,www.brulin.com/,Yes,,,Green Seal®,,
2829,Cleaning,General,Bath,,,,Brulin & Company,TerraGreen Kick Plus RTU Bowl & Urinal Cleaner,www.brulin.com/,Yes,,Toilet Bowl Cleaner,Green Seal®,,
2830,Cleaning,General,Bath,,,,Brulin & Company,"TerraGreen Kick Shower, Bowl, Urinal & Restroom Cleaner",www.brulin.com/,No,,Toilet Bowl Cleaner,Green Seal®,,
2831,Cleaning,General,,,,,Brulin & Company,TerraGreen Neutral Cleaner ,www.brulin.com/,Yes,,,Green Seal®,,
2832,Cleaning,General,,,,,Brulin & Company,TerraGreen Red Diamond,www.brulin.com/,Yes,"1:512,",,Green Seal®,,Silver Level
2833,Cleaning,General,,,,,EnvirOx,The Greasinator Industrial Degreenser 143,www.h2orange2.com/,No,,,Green Seal®,,
2834,Cleaning,General,,,,,Gulf Coast Paper,Tidal EcoWave  All Surface Cleaner,gulfcoastpaper.com/,No,1:64- 1:256,,,ECOLOGO®,
2835,Cleaning,,,Glass,,,Gulf Coast Paper,Tidal EcoWave  Non Ammoniated Glass Cleaner,gulfcoastpaper.com/,No,"1:40,",,,ECOLOGO®,
2836,Cleaning,General,,,,,Gulf Coast Paper,Tidal EcoWave H.D ,gulfcoastpaper.com/,Yes,1:8 - 1:64,,,ECOLOGO®,
2837,Cleaning,,Bath,,,,Gulf Coast Paper,Tidal EcoWave Organic Acid Restroom Cleaner,gulfcoastpaper.com/,No,"1:16,",Toilet Bowl Cleaner,,ECOLOGO®,
2838,Cleaning,,,,,,Gulf Coast Paper,Tidal EcoWave Organic Bowl Cleaner,gulfcoastpaper.com/,Yes,RTU,Toilet Bowl Cleaner,,ECOLOGO®,
2839,Cleaning,General,Bath,,,,Gulf Coast Paper,Tidal EcoWave Peroxide Powered Cleaner,gulfcoastpaper.com/,Yes,1:16 - 1:128,,,ECOLOGO®,
2840,Hand Soaps,,,,,,RDA Advantage,TidyFoam Foaming Luxury Hand Soap,advantagemktg.com/,Yes,,,Green Seal®,,
2841,Hand Soaps,,,,,,RDA Advantage,TidyFoam Pink Hand Soap,advantagemktg.com/,Yes,,,Green Seal®,,
2842,Hand Soaps,,,,,,RDA Advantage,TidyFoam Pink Hand Soap,,Yes,,,Green Seal®,ECOLOGO®,Bronze Level
2843,Hand Soaps,,,,,,RDA Advantage,TidyPearl Foaming Hand Cleaner,advantagemktg.com/,Yes,,,Green Seal®,,
2844,Hand Soaps,,,,,,Brulin & Company,TOPfoam Terragreen Hand Soap,www.brulin.com,Yes,,,Green Seal®,,Bronze Level
2845,Hand Soaps,,,,,,Essity/SCA Tissue North America,Tork Alcohol Gel Hand Sanitizer,www.torkusa.com/,No,,,Green Seal®,,
2846,Hand Soaps,,,,,,Essity/SCA Tissue North America,Tork Extra Mild Foam Soap,www.torkusa.com/product/401701/refill/skin_care/,No,,,Green Seal®,,
2847,Hand Soaps,,,,,,Essity/SCA Tissue North America,Tork Hand Sanitizing Alcohol Gel,www.torkusa.com/products/tork/skin-care?page=2,No,,,Green Seal®,,
2848,Hand Soaps,,,,,,SCA Tissue North America,Tork Liquid Soap Extra Mild,,No,,,,,Bronze Level
2849,Hand Soaps,,,,,,SCA Tissue North America,Tork Premium Foam Lotion Soap,www.torkusa.com,Yes,,,Green Seal®,,Bronze Level
2850,Hand Soaps,,,,,,SCA Tissue North America,Tork Premium Liquid Lotion Soap,www.torkusa.com,Yes,,,Green Seal®,,
2851,Vacuum Cleaners,,,,,Commercial Canister,Tornado Industries,Tornado ? TV2 PN 93280,,No,,With type Micro-lined paper inner bag HEPA Inner F,,,
2852,Vacuum Cleaners,,,,,Commercial Canister,Tornado Industries,Tornado ? TV2 PN 93280,,No,,With type Micro-lined paper inner bag HEPA Inner ,,,
2853,Vacuum Cleaners,,,,,Commercial Wide Area,Tornado Industries,Tornado CK 3030,www.tornadovac.com,No,,,,,
2854,Vacuum Cleaners,,,,,Commercial Upright,Tornado Industries,Tornado CV 30/1 ,www.tacony.com/,No,,"Fleece Inner Bag, Standard Outer Filter",,,Silver Level
2855,Vacuum Cleaners,,,,,Commercial Upright,Tornado Industries,Tornado CV 38/2 ,www.tacony.com/,No,,"Fleece Filter bag, HEPA Outlet Filter",,,Silver Level
2856,Vacuum Cleaners,,,,,Commercial Upright,Tornado Industries,Tornado CV 48/2,www.tacony.com/,No,,"Fleece Filter bag, HEPA Outlet Filter",,,Silver Level
2857,Vacuum Cleaners,,,,,Commercial Upright,Tornado Industries,Tornado PV10 ,,No,,,,,
2858,Hand Soaps,,,,,,Toto USA,Toto Soap Foam Hand Soap,www.totousa.com,Yes,,,Green Seal®,,
2859,Cleaning,General,,,,,DPM Enterprises,Touchdown Hardsurface Care - Degreaser,www.dpmenterprises.net/,No,,,Green Seal®,,
2860,Hand Soaps,,,,,,Grainger Industrial Supply,Tough Guy Citrus Ginger Foam Hand & Showerwash ,www.grainger.com,No,,Ready to Use,,ECOLOGO®,Silver Level
2861,Cleaning,,,Glass,,,"W. W. Grainger, Inc. ",Tough Guy ENVIRO Glass Cleaner,www.grainger.com/Grainger/wwg/start.shtml,No,,,Green Seal®,,
2862,Hand Soaps,,,,,,"W. W. Grainger, Inc.",Tough Guy Green Certified Foam Soap,www.grainger.com/Grainger/wwg/start.shtml,No,,,Green Seal®,,Bronze Level
2863,Hand Soaps,,,,,,"W. W. Grainger, Inc.",Tough Guy Green Certified Lotion Soap,www.grainger.com/Grainger/wwg/start.shtml,Yes,,,Green Seal®,,Bronze Level
2864,Hand Soaps,,,,,,Dustbane,Tradition Industrial Hand Cleaner,www.dustbane.ca/main_en.html,No,,,,ECOLOGO®,
2865,Hand Soaps,,,,,,VonDrehle Corporation,Transcend Moisture-Lux Foam Soap,,Yes,,,Green Seal®,,
2866,Cleaning,General,,,,,Lord & Partners Ltd.,Transit Clean Bus Floor & Vinyl Seat Cleaner,www.choisy.com/,No,,,,ECOLOGO®,
2867,Cleaning,General,,,,,Medama Solutions ,Tread Safe,www.medamasolutions.com/,No,,,Green Seal®,,Silver Level
2868,Cleaning,General,Bath,Glass,,,Ace Janitorial,TreadSafe Heavy Duty Cleaner-Degreaser 1 Gal,www.medamasolutions.com/,No,1:12 - 1:127 water,Toilet Bowl Cleaner,,ECOLOGO®,
2869,Cleaning,General,,Glass,,,"Spartan Chemical Company, Inc.",TriBase Multi Surface Cleaner,www.green-solution.com/greensolutions/grnsol.nsf,Yes,,,Green Seal®,,
2870,Vacuum Cleaners,,,,,Commercial Wide Area,Triple S,"Triple S LAV 24 Paper Bags, On Board Tool Kit (included with Unit) HEPA Filter Assembly (Optional Accessory)",,No,,,,,
2871,Vacuum Cleaners,,,,,Commercial Wide Area,Triple S,Triple S LAV 30,www.Triple-S.com,No,,"Paper Bags, HEPA Filter, On Board Tool Kit & HEPA ",,,Bronze Level
2872,Vacuum Cleaners,,,,,Commercial Upright,Triple S,Triple S ProSense 15D,,No,,,,,
2873,Vacuum Cleaners,,,,,Commercial Upright,Triple S,"Triple S ProSpec HD101 Cloth bag with Peper inner filter bag - Upright Single Motor - 12"" Cleaning Path",,No,,,,,
2874,Vacuum Cleaners,,,,,Commercial Backpack,Triple S,Triple S Speedster 1000H,www.Triple-S.com,No,,Micro Lined Inner Bag,,,Bronze Level
2875,Vacuum Cleaners,,,,,Commercial Backpack,Triple S,Triple S Speedster 600 H,www.Triple-S.com,No,,Micro Lined Inner Bag,,,Bronze Level
2876,Vacuum Cleaners,,,,,Commercial Upright,Triple S,Tripls S ProSense 12D,,No,,,,,
2877,Cleaning,General,Bath,,,,Buckeye International,True 7  pH Neutral Cleaner,www.buckeyeinternational.com/,Yes,,,Green Seal®,,
2878,Cleaning,General,Bath,,,,Green Bucket,Tub & Tile Cleaner,www.greenbucket.biz/,No,"1:16,",Toilet Bowl Cleaner,Green Seal®,,
2879,Cleaning,,Bath,,,,optionsforlife,Tub & Tile Cleaner Concentrate,,No,"1:64, 1:32, 1:16",Toilet Bowl Cleaner,Green Seal®,,
2880,Cleaning,,Bath,,,,"Greenmaker Industries, LLC",Tub & Tile Concentrate,www.greendepot.com/,No,,,Green Seal®,,
2881,Cleaning,General,,,,,TWL Billing Services and Supplies,TWL Momentum All Purpose Cleaner ,www.twlsupplies.com/,No,,,,ECOLOGO®,Bronze Level
2882,Cleaning,,,Glass,,,TWL Billing Services and Supplies,TWL Momentum Glass Cleaner,www.twlsupplies.com/,No,,,,ECOLOGO®,Bronze Level
2883,Cleaning,,Bath,,,,TWL Billing Services and Supplies,TWL Momentum Washroom Cleaner,www.twlsupplies.com/,No,,Toilet Bowl Cleaner,,ECOLOGO®,Bronze Level
2884,Cleaning,General,,,,,TWL Billing Services and Supplies,TWL Monmentum Heavy Duty Degreaser ,www.twlsupplies.com/,No,,Cold Water  ,,ECOLOGO®,Bronze Level
2885,Cleaning,General,,,,,TWL Billing Services and Supplies,TWL Propel All Purpose  Cleaner,www.twlsupplies.com/,No,1:32 - 1:128,,,ECOLOGO®,Gold Level
2886,Cleaning,,,Glass,,,TWL Billing Services and Supplies,TWL Propel Glass Cleaner,www.twlsupplies.com/,Yes,,,,ECOLOGO®,Silver Level
2887,Cleaning,General,,,Carpet,,TWL Billing Services and Supplies,TWL Propel Heavy Duty Degreaser ,www.twlsupplies.com/,Yes,"1:16,",Cold Water  ,,ECOLOGO®,Silver Level
2888,Vacuum Cleaners,,,,,Household Upright,Oreck Corporation,U 2200 HHSQ-Classic,,No,,Micro-lined Paper Inner Bag,,,
2889,Vacuum Cleaners,,,,,Household Upright,Oreck Corporation,U 7070 Forever Series Gold,,No,,HEPA Inner bag,,,
2890,Vacuum Cleaners,,,,,Commercial Upright,Koblenz Electrica S.A. de C. V.,U-80Z Endurance Upright Zipper Bag,www.koblenz-electric.com,No,,,,,Bronze Level
2891,Vacuum Cleaners,,,,,Commercial Upright,Koblenz Electrica S.A. de C. V.,U-80ZA Endurance Upright Zipper Bag,www.koblenz-electric.com,No,,,,,Bronze Level
2892,Vacuum Cleaners,,,,,Commercial Upright,Koblenz Electrica S.A. de C. V.,U-90Z Endurance Upright Zipper Bag,www.koblenz-electric.com,No,,,,,Bronze Level
2893,Vacuum Cleaners,,,,,Commercial Upright,Koblenz Electrica S.A. de C. V.,U-90ZA Endurance Upright Zipper Bag,www.koblenz-electric.com,No,,,,,Bronze Level
2894,Vacuum Cleaners,,,,,Household & Commercial Upright,Oreck Corporation,U2000R Standard Filtration Inner Bag,www.oreck.com,No,,,,,
2895,Vacuum Cleaners,,,,,Household & Commercial Upright,Oreck Corporation,U2000RB-1,,No,,Standard Filtration Inner Bag ? Cloth Outer Bag,,,
2896,Vacuum Cleaners,,,,,Household Upright,Oreck Corporation,U2000RB2L-1 Oreck XL,,No,,Inner Bag Paper (green 75378-01) Outer Bag SMMSP,,,
2897,Vacuum Cleaners,,,,,Household Upright,Oreck Corporation,U2000RB2L-1 Oreck XL,,No,,Inner Bag Paper (green 75378-01) Outer Bag SMMSP,,,
2898,Vacuum Cleaners,,,,,Household & Commercial Upright,Oreck Corporation,U2000RBBW-1,,No,,Standard Filtration Inner Bag ? Cloth Outer Bag,,,
2899,Vacuum Cleaners,,,,,Household Upright,Oreck Corporation,U2160 Odor Fighting - Hypo Allergenic Inner Bag/Cloth Outer Bag,www.oreck.com,No,,,,,Silver Level
2900,Vacuum Cleaners,,,,,Household & Commercial Upright,Oreck Corporation,"U2250R Classic Type CC Inner Bag Hypo Allergenic, Cloth Outer bag E2 Sonicweld Material",www.oreck.com,No,,,,,Silver Level
2901,Vacuum Cleaners,,,,,Household Upright,Oreck Corporation,U3770 Cost Odor fighting - Hypo Allergenic Inner Bag/Cloth Outer Bag,www.oreck.com,No,,,,,Silver Level
2902,Vacuum Cleaners,,,,,Household Upright,Oreck Corporation,U3770H Odor fighting - Hypo Allergenic Inner Bag/Cloth Outer Bag,www.oreck.com,No,,,,,Silver Level
2903,Vacuum Cleaners,,,,,Household Upright,Oreck Corporation,U3771 Odor fighting - Hypo Allergenic Inner Bag/Cloth Outer Bag,www.oreck.com,No,,,,,Silver Level
2904,Vacuum Cleaners,,,,,Household Upright,Oreck Corporation,U3772H XL Signature II ,www.oreck.com,No,,"Odor Fighting, Hypo AlIergenic bag,cloth outer bag",,,
2905,Vacuum Cleaners,,,,,Household Upright,Oreck Corporation,U3800 HH Element 2.0,www.oreck.com,No,,"Type CC Micor-lined paper bag, cloth outer bag",,,Bronze Level
